filename,split,total_diff_pixels,Bareland_fn,Bareland_fp,Rangeland_fn,Rangeland_fp,Developed_fn,Developed_fp,Road_fn,Road_fp,Tree_fn,Tree_fp,Water_fn,Water_fp,Agriculture_fn,Agriculture_fp,Building_fn,Building_fp
wielkopolskie_33.tif,train,308234,0,0,44254,170285,60010,74609,8840,41260,16819,3495,0,0,156054,9793,22257,8792
piura_36.tif,train,297457,0,1,103946,58356,27017,110890,535,18746,42575,20122,1484,6816,118797,79199,3103,3327
rotterdam_25.tif,train,322534,0,0,24196,14787,71950,145203,63282,67583,10300,63763,75487,375,0,1558,77319,29265
aachen_10.tif,train,141340,0,0,43905,45933,27147,5608,4379,11736,52356,6569,213,0,11457,67227,1883,4267
baybay_26.tif,train,145707,29333,543,27303,14905,33825,56370,2678,2364,27125,34661,4931,19894,0,3863,20512,13107
kagera_24.tif,train,375448,54709,0,272331,40760,5401,67909,21662,7264,17122,221367,0,1121,0,32334,4223,4693
melbourne_20.tif,train,370675,0,68,33008,31843,48074,242085,48310,35543,208528,17179,370,7380,0,995,32385,35582
tokyo_52.tif,train,397309,14659,0,22595,124152,52220,160046,61991,11685,45777,9336,29277,31,154463,36244,16327,55815
kagera_7.tif,train,463369,18329,0,380323,30961,6861,185539,7603,1283,27381,223376,0,483,17140,1659,5732,20068
shanghai_60.tif,train,487991,0,0,195,31294,245837,214010,81775,75193,9768,0,107757,76,0,4087,42659,163331
chicago_25.tif,train,298009,0,0,61529,2804,74191,200090,28653,22898,25856,19084,2341,0,0,0,105439,53133
chiclayo_12.tif,train,165067,0,0,61487,28571,41860,18488,1521,23369,14981,21511,11131,2783,32014,66475,2073,3870
chicago_46.tif,train,376681,80382,0,32667,44024,49809,222471,143539,63799,30578,11059,0,0,0,0,39706,35328
daressalaam_121.tif,train,296740,0,0,117302,32559,67691,103883,22302,5296,15950,119765,0,0,35491,847,38004,34390
pisco_31.tif,train,485607,150415,3255,108935,19366,29833,154916,5177,9680,15992,61517,169355,78652,1953,146599,3947,11622
melbourne_45.tif,train,341723,0,41,97647,28068,78398,193828,61844,47215,69879,23007,635,21162,0,0,33320,28402
chisinau_29.tif,train,257879,0,0,50982,3360,88791,125794,16698,70758,21888,31068,0,319,0,0,79520,26580
khartoum_19.tif,train,400405,0,0,6400,78359,220171,95643,39678,14767,19776,150400,0,1129,0,0,114380,60107
daressalaam_38.tif,train,348761,0,0,141460,10798,75824,183240,50356,12889,6095,67200,16416,0,0,0,58610,74634
pisco_50.tif,train,235168,0,940,146791,2068,29643,72296,29859,1710,9854,5954,2800,141339,0,5756,16221,5105
dolnoslaskie_11.tif,train,236160,0,0,167427,53809,9977,7539,3958,5977,12421,49001,0,0,36731,116255,5646,3579
baybay_4.tif,train,119537,0,0,48634,23653,12183,8580,5785,2957,14981,43816,0,15680,26886,18370,11068,6481
koeln_1.tif,train,270217,0,0,94117,71125,61764,52928,7062,26453,74771,75469,0,21,10356,2966,22147,41255
austin_1.tif,train,146332,5544,0,88028,29805,17445,15830,10987,8465,23304,90861,1024,114,0,656,0,601
chicago_48.tif,train,197585,0,0,30537,33933,66517,103138,26688,39337,8834,5700,290,0,0,622,64719,14855
sechura_15.tif,train,240162,115241,72,14000,2561,48209,105162,41433,7219,746,1586,1252,86651,0,0,19281,36911
christchurch_24.tif,train,452456,0,0,33301,383881,21368,16887,14677,5500,24673,19466,12545,36,339886,16063,6006,10623
lambayeque_9.tif,train,199717,0,0,12445,895,83740,107485,5056,28657,5754,3541,0,0,0,0,92722,59139
santiago_2.tif,train,346041,0,0,41565,44720,89023,191013,44129,30686,104024,23962,0,0,0,0,67300,55660
lodzkie_6.tif,train,173082,0,0,4706,48631,0,135,0,10857,5201,106493,0,380,162673,6408,502,178
bielefeld_39.tif,train,349894,0,0,137125,134169,58027,41258,23406,15625,54343,119994,263,0,65068,9480,11662,29368
aachen_47.tif,train,327127,0,0,231460,52267,24924,11812,3872,13137,39566,9596,293,0,21539,235635,5473,4680
kagera_39.tif,train,312356,0,0,26063,232964,85393,16328,571,9619,147813,36619,0,1001,48441,6257,4075,9568
wielkopolskie_16.tif,train,325939,0,0,37733,143421,41492,135356,50982,21020,7944,6592,0,0,160113,7555,27675,11995
daressalaam_54.tif,train,384216,0,0,19083,4600,299028,38494,35587,20997,4597,83419,1995,0,0,0,23926,236706
lohur_40.tif,train,176816,0,0,40132,79815,11864,49480,15504,2937,32077,3976,0,0,57254,34762,19985,5846
ngaoundere_55.tif,train,548620,0,258,476448,8162,16178,144566,11835,12707,5256,212757,3890,22251,18279,132448,16734,15471
swietokrzyskie_1.tif,train,163073,0,0,11666,95310,21277,1184,0,43315,2596,1705,0,0,127459,21559,75,0
vegas_31.tif,train,902672,823169,0,0,118213,6232,774413,44060,6401,8675,201,0,1141,0,0,20536,2303
swietokrzyskie_18.tif,train,273985,0,0,81146,47716,5512,1502,0,4413,142585,637,28723,1337,15862,217635,157,745
chicago_42.tif,train,333575,10235,0,85144,38993,89256,149460,45512,26762,50873,63367,102,0,0,0,52453,54993
muenster_27.tif,train,214710,0,0,49427,50780,76277,65322,17306,24154,39712,24067,473,3801,10050,41,21465,46545
tonga_8.tif,train,404558,0,0,135845,142783,51246,104805,26681,12322,156261,16167,8583,118119,0,0,25942,10362
dortmund_53.tif,train,224476,0,0,70682,69318,59933,48861,17006,18480,41252,47802,1031,0,16694,3763,17878,36252
muenster_4.tif,train,220405,0,0,40200,24581,72773,62161,1174,40727,18809,31618,97,0,69099,54009,18253,7309
viru_37.tif,train,341820,0,0,142511,39749,71122,36924,2163,4825,72512,1421,3392,26521,47093,231126,3027,1254
piura_14.tif,train,456174,121364,0,189808,16745,27061,201684,27950,14372,35312,27424,33338,25985,1010,147654,20331,22310
chicago_45.tif,train,318155,0,0,82585,4568,52289,249132,73383,32160,14991,12912,0,0,0,0,94907,19383
malopolskie_23.tif,train,212194,0,0,195670,9305,0,0,3216,721,8252,198775,0,2966,0,0,5056,427
tonga_9.tif,train,305952,0,0,178876,70105,27916,133429,6327,13552,71611,58724,0,1923,0,7774,21222,20445
rotterdam_43.tif,train,318600,11867,0,43777,15055,64366,162557,92562,25662,838,3519,71650,2544,0,31520,33540,77743
viru_40.tif,train,286091,166171,26267,38118,40619,4026,179658,0,1154,50277,7944,1578,4560,25129,24642,792,1247
swietokrzyskie_35.tif,train,43773,0,0,7936,23376,4477,6268,2888,923,4551,1071,0,0,22097,7312,1824,4823
koeln_37.tif,train,286501,0,0,72089,28144,63637,142441,76735,37395,7205,29594,454,0,72,35692,66309,13235
tyrolw_65.tif,train,256459,10610,0,72970,22351,5113,23600,13680,2208,17251,35844,129548,2790,7206,40814,81,128852
piura_47.tif,train,220187,0,0,29781,952,74137,128446,46771,20138,4255,13561,0,0,0,0,65243,57090
duesseldorf_65.tif,train,297035,14278,0,15476,26486,2838,10884,20161,1767,6685,9967,221404,0,13770,246710,2423,1221
mazowieckie_18.tif,train,280605,0,0,5953,250013,4452,4995,14186,7870,23239,632,0,0,230283,14317,2492,2778
kitsap_9.tif,train,250857,0,0,61411,28046,60738,140262,52164,28555,20898,44818,0,0,0,0,55646,9176
chicago_34.tif,train,274260,0,0,5966,420,54182,209430,118618,36713,10293,7,0,0,0,0,85201,27690
bielefeld_29.tif,train,464249,0,0,391954,20492,30285,54251,9640,14126,17092,357906,0,0,1555,909,13723,16565
piura_13.tif,train,677244,274395,115777,162310,122659,2538,329839,16042,993,87010,6314,134949,734,0,100928,0,0
muenster_13.tif,train,265471,0,0,74380,28667,51429,147880,74701,23152,30771,31430,0,897,0,0,34190,33445
viru_16.tif,train,466869,0,0,22553,17525,36674,348290,46525,9471,18627,13894,0,50696,255362,3121,87128,23872
coxsbazar_28.tif,train,212184,0,0,102631,107428,6923,68,1222,3884,97429,100474,3979,0,0,71,0,259
tyrolw_43.tif,train,186321,0,0,39226,61911,35690,57088,36644,5753,12651,10011,0,8816,51646,28006,10464,14736
pointenoire_1.tif,train,227367,0,0,3258,25,89683,132660,79428,25355,8802,639,0,0,0,0,46196,68688
coxsbazar_78.tif,train,243373,7692,0,122755,49637,11717,42387,3108,18844,20925,113224,24027,1663,37140,11630,16009,5988
monrovia_36.tif,train,425595,0,917,91610,116355,24064,59550,10366,5987,28248,194565,87528,35653,170300,1222,13479,11346
dhaka_31.tif,train,117084,0,353,7467,8620,14832,59772,73111,807,3615,1981,14168,34187,0,0,3891,11364
paris_67.tif,train,899632,0,0,27928,827990,30421,22884,18404,3893,812644,8902,0,0,0,15834,10235,20129
rotterdam_44.tif,train,331300,0,0,18623,27999,167656,119204,111763,49929,1741,8071,0,814,0,45599,31517,79684
lambayeque_7.tif,train,169704,0,0,7545,1242,66641,96354,24750,22216,21962,4975,0,7,0,0,48806,44910
vienna_18.tif,train,234747,0,0,25806,17533,62288,137390,9528,21312,17948,16232,0,0,0,5186,119177,37094
bogota_2.tif,train,281954,0,0,45657,11429,197675,40042,7350,40298,12150,41938,0,0,0,0,19122,148247
austin_21.tif,train,175114,0,0,4256,2119,36085,130284,53928,16218,15629,2982,0,0,0,0,65216,23511
christchurch_45.tif,train,148085,0,0,41393,81848,17379,21813,17425,7681,48585,31786,23153,4326,0,0,150,631
kyoto_53.tif,train,536967,82306,0,171024,73815,56406,196542,33161,62205,9609,128983,88049,7518,60243,55511,36169,12393
kyoto_64.tif,train,395504,0,0,25196,13515,98844,256957,131403,25332,11188,23253,0,0,12065,0,116808,76447
mahe_4.tif,train,343952,27062,367,31760,140564,16289,59618,1800,9030,17343,126962,247828,2657,0,0,1870,4754
paris_61.tif,train,419058,0,0,134897,155600,102881,130305,30091,40734,123804,17687,0,0,0,21395,27385,53337
khartoum_44.tif,train,464751,0,4267,11328,28857,334939,103955,42216,54100,20153,10701,0,196022,0,2559,56115,64290
chisinau_26.tif,train,243130,0,0,113848,8621,50270,109147,35196,27946,15922,74191,0,270,0,0,27894,22955
lambayeque_10.tif,train,211786,0,0,15781,770,64793,136605,22669,14999,7240,8006,465,0,0,0,100838,51406
paris_4.tif,train,589242,0,0,186225,48530,321320,80542,32632,36642,31681,41801,1731,1,0,90133,15653,291593
dortmund_38.tif,train,309258,0,0,95312,152911,31831,24600,6370,14844,24662,97247,171,1274,141633,4715,9279,13667
ngaoundere_25.tif,train,272474,653,0,88170,109616,57169,96896,20129,18901,15061,10539,0,0,80100,31390,11192,5132
rio_56.tif,train,244272,0,0,690,7856,11596,189989,2030,7968,2455,2419,0,0,0,31906,227501,4134
lodzkie_3.tif,train,271870,0,0,28576,77605,8273,3776,4656,2431,6964,165967,0,367,221163,15305,2238,6419
slaskie_23.tif,train,152735,0,0,62898,79525,4443,7068,3247,3456,77448,30949,0,0,2306,28551,2393,3186
dhaka_56.tif,train,232814,17033,0,18400,50929,53470,72696,22740,9119,66161,19423,11384,7417,0,46,43626,73184
chisinau_41.tif,train,238762,0,0,59782,9008,58699,144511,25398,7622,16416,42987,0,0,0,0,78467,34634
chiclayo_20.tif,train,93341,19815,60934,0,303,30685,29465,17362,0,25404,1076,75,1484,0,0,0,79
shanghai_43.tif,train,454617,0,0,76609,133770,29964,176319,55968,22772,128550,28885,36086,36523,110757,26988,16683,29360
kagera_51.tif,train,427070,0,697,242281,122456,32241,13387,6921,12923,38565,175632,0,6364,103703,90475,3359,5136
mazowieckie_26.tif,train,50335,0,0,27327,14244,0,1755,0,0,5105,11202,0,12,17419,23122,484,0
lambayeque_27.tif,train,275956,0,56090,186088,26246,18490,115962,5504,2137,26678,27769,282,761,38914,46803,0,188
ica_45.tif,train,553001,449020,0,16150,3108,19700,528195,11718,9526,10712,3855,0,0,0,0,45701,8317
kagera_41.tif,train,458931,0,721,185888,199459,18744,24785,15152,8295,67172,105233,0,5735,169403,110258,2572,4445
austin_10.tif,train,257623,0,0,16951,22228,64840,135085,47779,49930,85798,14464,2977,2120,0,0,39278,33796
kagera_56.tif,train,370235,0,0,51259,255694,30829,31694,6034,5745,159225,30704,0,2636,118930,36888,3958,6874
malopolskie_16.tif,train,145537,0,0,74750,58414,7539,748,4116,4510,15100,14885,0,0,42123,64854,1909,2126
lima_41.tif,train,729264,671316,0,0,38214,25939,396873,26055,49813,0,0,0,0,0,244157,5954,207
lambayeque_14.tif,train,312948,0,0,92780,2189,31663,255526,36628,17383,5551,10237,0,0,0,0,146326,27613
podlaskie_3.tif,train,269957,0,0,12040,243460,0,490,0,0,21674,5991,0,0,234765,19237,1478,779
pisco_27.tif,train,480904,108744,6718,40336,120510,56354,295573,7458,16271,22946,12297,9086,1465,211389,26329,24591,1741
svaneti_66.tif,train,98460,0,0,3074,93606,1709,2062,19281,215,66780,2577,6728,0,0,0,888,0
lima_1.tif,train,341778,72832,0,29408,62779,81130,197372,24724,41066,9172,12574,365,2158,70090,0,54057,25829
dortmund_1.tif,train,216966,0,0,41006,94878,78440,33095,8806,21207,61386,14148,394,0,9452,11749,17482,41889
mahe_52.tif,train,194667,0,0,113323,14440,28728,65958,19775,3778,16881,97196,304,486,0,0,15656,12809
dhaka_37.tif,train,238349,0,0,59162,50407,41217,91877,28932,5295,53135,32899,5346,25560,0,14,50557,32297
chisinau_45.tif,train,246555,0,0,81537,13224,42483,151898,50744,6484,35329,45229,0,0,0,0,36462,29720
daressalaam_70.tif,train,369007,0,0,69832,2389,190832,98055,68475,16006,3372,104691,0,0,0,0,36496,147866
mahe_61.tif,train,177195,0,0,83080,57303,26870,31938,15592,4460,43585,69806,1791,2005,0,0,6277,11683
chicago_6.tif,train,346621,0,0,60964,17000,50514,254131,62410,36804,38077,17931,181,23,0,1381,134475,19351
warminsko-mazurskie_8.tif,train,488624,0,0,48021,349191,2885,17693,6810,656,63853,23199,3800,97169,358895,382,4360,334
pisco_37.tif,train,576586,413178,1657,42660,284794,13909,171084,8344,13968,34316,22118,0,58159,53179,24513,11000,293
ica_42.tif,train,426168,137783,2800,54899,33389,156426,155681,13510,23293,11099,30720,0,10210,34776,157646,17675,12429
lohur_16.tif,train,404391,0,0,129551,86428,25300,251088,57531,2657,53050,20483,9404,1539,48669,16097,80886,26099
daressalaam_79.tif,train,213473,0,0,79009,3955,59177,115769,8528,28557,6078,30100,53,0,0,162,60628,34930
wielkopolskie_6.tif,train,56499,0,0,23996,14314,698,5364,4185,18237,1750,3368,0,26,25388,15188,482,2
khartoum_25.tif,train,379703,56552,0,39942,68493,136567,143843,44304,43241,24033,13292,0,173,0,30822,78305,79839
chisinau_67.tif,train,294197,0,0,81183,45905,73161,120906,29753,41596,32620,61945,0,0,0,11937,77480,11908
christchurch_67.tif,train,95462,0,0,50489,41,0,0,5913,1,38823,2677,135,92743,0,0,102,0
shanghai_44.tif,train,520699,0,0,0,265164,110504,74547,16769,48119,51034,34905,98108,8971,190238,63761,54046,25232
lubuskie_10.tif,train,495337,0,0,295000,64213,56231,2361,6976,35238,21603,49867,114104,0,0,342606,1423,1052
vienna_8.tif,train,275426,0,0,18271,26276,77481,159921,13152,58694,16100,9032,0,1053,0,12698,150422,7752
ulaanbaatar_44.tif,train,338394,0,0,224027,4719,30555,284145,26244,20206,118,15217,705,2553,0,1580,56745,9974
daressalaam_5.tif,train,178472,24333,516,15674,22509,32820,108446,37310,2490,19758,7710,34030,2007,0,0,14547,34794
chisinau_5.tif,train,184829,0,0,2022,62,67355,102161,23814,37374,40426,10408,0,0,935,0,50277,34824
ica_40.tif,train,541266,279420,431,133481,33764,21215,394741,36668,3978,30238,3334,14784,15808,16859,85880,8601,3330
coxsbazar_64.tif,train,208825,0,0,72203,80530,36928,10710,12792,11995,44101,60974,7469,4,28197,33067,7135,11545
khartoum_65.tif,train,422595,0,3967,10531,55339,252963,136319,95801,38258,6008,79559,0,31781,0,0,57292,77372
accra_11.tif,train,498122,0,0,0,1330,37232,448169,17199,17684,9675,1065,0,614,0,61,434016,29199
tyrolw_4.tif,train,280132,18499,0,17894,78928,5670,4072,2939,3260,146823,18883,1236,166191,86695,7177,376,1621
chiclayo_50.tif,train,129360,0,0,24740,8341,72020,7211,5853,16452,8083,2007,0,0,12397,92206,6267,3143
pisco_9.tif,train,442285,0,26710,65121,265334,102759,11465,4666,5661,68927,16071,5002,51207,195450,65745,360,92
baybay_48.tif,train,148592,0,0,102318,31014,18457,5350,2280,502,15575,50584,0,2509,7917,55449,2045,3184
accra_16.tif,train,276051,0,0,57452,29085,92212,155750,45384,29080,24255,16158,0,1500,0,992,56748,43486
monrovia_19.tif,train,247819,0,0,20692,12272,89733,143293,6066,32833,9822,12240,0,119,0,0,121506,47062
rio_46.tif,train,357513,0,0,40255,16041,41698,250302,95195,15059,25598,40664,0,0,0,0,154767,35447
daressalaam_76.tif,train,211870,0,20,42407,22274,102962,63571,12843,6584,21101,16494,7639,5604,0,5,24918,97318
tokyo_42.tif,train,405707,2281,0,117763,50871,86986,212547,70076,14956,31504,42740,59267,510,13315,18953,24515,65130
dolnoslaskie_37.tif,train,191904,0,0,141100,29697,30244,197,2844,3583,11434,21654,191,20225,6091,116548,0,0
bielefeld_32.tif,train,359575,0,0,123842,177885,48704,28437,5630,34126,52335,89847,0,0,125596,20900,3468,8380
shanghai_6.tif,train,498060,0,0,13884,0,85439,43010,35186,16082,0,0,0,12,13284,417278,350267,21678
pomorskie_8.tif,train,242238,0,0,48735,71367,3090,67689,0,37482,5293,42045,3593,1206,178449,21894,3078,555
slaskie_13.tif,train,261863,0,0,76748,130112,33476,54540,3879,16022,48296,31012,0,0,85849,10702,13615,19475
vienna_10.tif,train,72997,0,0,11744,30878,11844,8881,2603,7919,35750,1269,11056,21622,0,1658,0,770
zanzibar_3.tif,train,388004,0,26,283860,76327,1498,13086,18505,473,50616,73005,0,10115,24593,214725,8932,247
vienna_56.tif,train,256171,0,0,60596,26202,78929,126449,27835,45657,20871,26425,1254,0,0,0,66686,31438
kagera_1.tif,train,380873,0,0,171317,170462,9935,45417,5476,1599,50050,96911,0,1861,139613,57243,4482,7380
sechura_35.tif,train,201529,0,0,11947,2802,74924,124214,57120,14822,16698,1544,0,10356,0,1398,40840,46393
dortmund_24.tif,train,305850,0,0,152185,42631,67748,97970,16620,19186,24633,87791,81,104,13448,0,31135,58168
lambayeque_33.tif,train,305273,0,0,103018,3226,56530,201322,18198,41988,14029,28382,0,0,9111,11245,104387,19110
sechura_19.tif,train,272465,89341,0,20892,2304,42659,219597,46813,27443,5654,5656,29260,4509,0,0,37846,12956
santiago_34.tif,train,492205,0,0,252697,14912,73146,297908,88608,71179,23575,65720,5182,532,0,0,48997,41954
zanzibar_144.tif,train,339647,28580,2066,160454,72056,27898,177617,18496,10508,73223,55626,0,1972,0,2367,30996,17435
vienna_12.tif,train,261840,0,0,121588,21470,54517,103131,24103,29388,41292,67839,2702,0,0,1583,17638,38429
wielkopolskie_19.tif,train,197640,0,0,60798,69891,56618,46829,11293,18033,42234,43022,365,0,0,158,26332,19707
santiago_37.tif,train,299439,0,0,43004,9890,46278,201298,40548,68162,16858,13932,0,0,0,0,152751,6157
tonga_12.tif,train,369561,0,142,127443,103402,20351,203467,27750,5260,144906,39592,15,870,0,0,49096,16828
melbourne_15.tif,train,286931,0,0,110809,28773,67696,137980,24485,5856,25420,76042,1482,690,0,0,57039,37590
svaneti_6.tif,train,158378,0,44,79115,43392,13557,850,8837,1532,33478,53867,0,57551,22643,1127,748,15
ulaanbaatar_20.tif,train,297510,0,0,109550,1956,45813,231381,31949,26112,2111,16487,6534,52,0,0,101553,21522
rotterdam_46.tif,train,380386,0,0,66321,67494,212434,39622,98822,71608,194,1052,0,6726,0,121412,2615,72472
wielkopolskie_10.tif,train,123668,5512,0,26533,61563,44382,4394,476,8985,43699,5612,0,0,2219,42493,847,621
niamey_9.tif,train,290087,0,0,65590,20532,106623,121188,68087,7913,8825,58017,0,0,8711,11,32251,82426
dhaka_18.tif,train,245103,0,0,72646,18067,81243,80854,18951,19059,10963,51757,2821,21993,0,0,58479,53373
kitsap_50.tif,train,230533,0,0,108408,26828,45209,152389,25703,5991,12594,15347,75,2181,0,0,38544,27797
ngaoundere_49.tif,train,440230,0,5359,61919,282474,50016,76840,18748,21479,37904,30896,0,476,269204,18857,2439,3849
ngaoundere_38.tif,train,447545,13762,20,312318,3661,43378,183549,14665,16857,9745,117838,5123,3653,17501,95525,31053,26442
lima_8.tif,train,336146,26197,0,128223,37674,78828,189475,11475,32977,18202,39780,21862,84,9660,4432,41699,31724
santiago_31.tif,train,376734,0,0,54734,83565,126460,166451,39967,21546,85977,47182,2178,59,0,0,67418,57931
shanghai_57.tif,train,432385,0,0,32421,60042,120548,215097,88546,64124,53911,17555,11725,10728,0,1888,125234,62951
shanghai_50.tif,train,463087,0,0,32479,55110,133315,78929,17503,31410,55573,4386,63612,19457,0,259792,160605,14003
daressalaam_8.tif,train,247972,27569,17619,99839,16218,37013,121574,15354,15485,30424,35832,1320,0,0,11918,36453,29326
christchurch_8.tif,train,203749,0,0,66155,61679,78781,43829,10651,12460,34066,35150,477,0,0,437,13619,50194
daressalaam_39.tif,train,426640,83101,0,61422,22767,170488,189727,56247,9370,11562,43156,5421,837,0,0,38399,160783
